0372690 0238317 0230924	CLASS=VIDEO
1099708 0069619 0167072 0986215 1034216 0008174 1055194 0401268 0213508 0255587 0446451	CLASS=VIDEO
1041512 0331671 0291357 0087726 0726171	CLASS=VIDEO
1041512 0144087 0539793 1099708 0002222	CLASS=TRAVEL
1041512 0718963 0147382 0546639 0041297 0458228 0694263	CLASS=GAME
1072241 0449930 0832514	CLASS=VIDEO
0260530 0855657 0291357	CLASS=VIDEO
1062359 0291357 0894960 0329263 1018474 0002223	CLASS=VIDEO
1062359 0503229 0922465	CLASS=OTHER
0694263 0588522 0456713 0291357 0085828 0762000 0335034 0212657 0836019 0762000	CLASS=TRAVEL
1073023 0590916 0785637 0910802	CLASS=VIDEO
0522792 0911248 0104962 0884284 0633719 0374600	CLASS=OTHER
0295063 0291357 0855657 0727209 1001484 0686684 0727209 0995962	CLASS=NOVEL
0638284 0891452 1059187 0274629	CLASS=NOVEL
0771245 0043020 0200143 0411882 0855657 0578321 0438139 0832933 0013120	CLASS=OTHER
0269091 1080915 0748782 1023598	CLASS=VIDEO
0491936 0923912 0539793 0228001 0125344 0064326	CLASS=TRAVEL
0491936 0923912 0792288 0509847 0129267 0478926 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0196280 0149117 0818951 0057045 0539793 0289705 0668936 0291357 0158475 0718633	CLASS=OTHER
0727209 0201715	CLASS=OTHER | CLASS=VIDEO
0727209 0304822 0696050 0733318	CLASS=VIDEO
0727209 0033554 0292003 0260530 0291357 0162820 0042895	CLASS=GAME
0054135 0054135 0559769 0103405 1124788	CLASS=VIDEO
0162607 0115430 0291357 0718963 0295401 0222565 1080915 1034530	CLASS=VIDEO
0492629 0910929 0905407	CLASS=OTHER
0185695 1023598 0085828 0828628	CLASS=TRAVEL
0703169 0107981 0527860 0687761 0918973	CLASS=OTHER
0999132 0484948 0395945 0761203	CLASS=VIDEO
0584524 1125012 0842293 0860630 0748782 0246396	CLASS=VIDEO
0905407 1009852 0930838 1000519 0325864 0309374	CLASS=VIDEO
0905407 1009852 1062359 0026849	CLASS=GAME
0029392 0200384 0943770 0078253 0508977	CLASS=VIDEO
0162820 0042895 0898349 0934701	CLASS=GAME
0355664 0625821 0910574 0309374 0054135 0278966 0748782 0246396	CLASS=VIDEO
0888307 0107981 0331671	CLASS=VIDEO
0610327 0836327 0694599 0686684 0727209 0995962	CLASS=NOVEL
0591028 0878247 0996411 0785637 0910802	CLASS=VIDEO
0591028 0607524 0614125 0086781	CLASS=VIDEO
0319022 0074446	CLASS=OTHER
0594154 0754615 0539793 0729005 0754615	CLASS=TRAVEL
0530731 0948266 0626761 0673355 1112955 0174229 0747808	CLASS=VIDEO
0031957 1041512 0041763 1012920	CLASS=OTHER
1009727 0860413 0398838 1078130	CLASS=TRAVEL
0499825 0485846 0710541	CLASS=VIDEO
0088872 0167515 0374600	CLASS=OTHER
0964508 0084330 0612638 0918837 0274629 0824946	CLASS=GAME
0799492 0754615 0035110 0283234 0030700	CLASS=OTHER
0833607 1033401 0399721 1028829	CLASS=VIDEO
0845217	CLASS=OTHER
0708439 0002222 0649767 0706184 1084582	CLASS=OTHER
0236962	CLASS=OTHER | CLASS=ZIPCODE
0234598 0673355 1112955 1014832 0329263	CLASS=VIDEO
0958324 0318374 0003137 0737714 0509847 0318374 1055086	CLASS=OTHER
1025600	CLASS=OTHER
0998301 0479136	CLASS=VIDEO
0923987	CLASS=GAME
0212725	CLASS=OTHER
0094743 0162820 0042895	CLASS=GAME
0901109 0208066	CLASS=VIDEO
0658038 0011134 0329263 0162820 0042895	CLASS=GAME
0663735 0621636	CLASS=VIDEO
1068151 0424184 0085828	CLASS=GAME
0515940	CLASS=OTHER
0328112 0031957 0158475 1055304	CLASS=VIDEO
0194073 0952085	CLASS=VIDEO
0526018 1055304 0162820 0042895	CLASS=GAME
0124393 0123481 0501843 0291357 0369326 0664000	CLASS=VIDEO
0611432 0059339 0293898 1055304	CLASS=OTHER
0393950	CLASS=OTHER
0243269	CLASS=OTHER
0737465 0491936 0639347	CLASS=VIDEO
0733318 1075910 0855657 0905533 0995962 0946324 0388397	CLASS=VIDEO
0432248 0437326 0781505 0009665 0038174 1023598 0815239 0031957 0158475 1055304	CLASS=VIDEO
0147382 0003137 0398197 0861303	CLASS=VIDEO
0072422 1041723 0896785 0468904 1046420 1054331 0223805 0089647 0624792 0433540 0896785 0468904	CLASS=VIDEO
0950821 0097217 0539793 1030085 0620445 0792288 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0950821 0097217 0031957 0718962 0098486 1080915 0694263 0588522 1006747 0601749 1123987	CLASS=OTHER
0308130 0013329	CLASS=VIDEO
0308130 0312896 0792288 0781505 0785637 1034216 0008174 1055194 1034216 0590916 0246396	CLASS=VIDEO | CLASS=NOVEL
0057045 1039030 0884284 0517458 0284512	CLASS=NOVEL
0631387 0762000 0910574 0603905	CLASS=LOTTERY
0857574 0174335 0539793 0008174 0297512	CLASS=TRAVEL
0857574 0836327 1061702	CLASS=NOVEL
0080861 0484948 0855657 0464472 0036757 0825705 0005799 0679140 0401401 0553058 0387202	CLASS=LOTTERY
1014832 0612638 0539793 0611119 0555755 0256265	CLASS=TRAVEL
0475290 1038198 0727209 0767086 0009291 1094789 0162820 0042895	CLASS=GAME
1120525 0501738 0694599 0568179	CLASS=NOVEL
0855657 0426108 0098826	CLASS=VIDEO
0420903 0142442 0746161 0242042 0819974 0072887	CLASS=VIDEO
1071079 0773285 0855657 0335387	CLASS=GAME
0855658 1005528 0360297 0884284 0256385 0084330 0694599	CLASS=NOVEL
0456713 0726054 0509847 0762000 0694263 0129267 1020336	CLASS=TRAVEL
0376950 0765595 1078130 0501738	CLASS=VIDEO
0836656 0104962 1041512 0736121	CLASS=NOVEL
0836656 0148654 0360778 0890815 0318374 0706184 1111901	CLASS=VIDEO
0433641 0022300 0275878 0295063 1096857 0679140 1027000 0346881	CLASS=VIDEO
0008271 0438139 0694263 0888307 1055086 0530731 0750921	CLASS=VIDEO
0003137 0588214 0458228 0959886	CLASS=OTHER
0241068 0815239 0663880 0440378	CLASS=GAME
0664000 0828628 0740310 1124788 0748782 0246396	CLASS=NOVEL
0738061 0738061 0544249 0515280 0861055	CLASS=VIDEO
1096382 0021215 0706184 0557561 0762000 0130933	CLASS=TRAVEL
0568178 0826184 0638714 0804322 0003137 0339875 0597211	CLASS=VIDEO
0360778 0918499 0965427 0539793 0101749 0283124 0792288 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0592426 0718962 0642444 0449931	CLASS=VIDEO
0276577 0607644 0620445 0718962 0878719 0023914 0040402 0003137 0986215	CLASS=OTHER
0819974 0819974 0792288 0792288	CLASS=VIDEO
1065334 0607524 0999132 0372805 1080915 1034530	CLASS=VIDEO
0196279 0582819 0613003 0129370 0172536 1124788 0470181 0439733	CLASS=OTHER
1017432 0688815 0174229 0642444 0449931 0748782 0546639 0449931 0775648	CLASS=VIDEO
0804322 0161381 0539793 0989028 1120628 0291357 0792288 0509847	CLASS=TRAVEL
0264747 1007426 0727209 0995962	CLASS=NOVEL
0836971 0381877 0472565	CLASS=OTHER
0215453 0491936 0974387 0918499	CLASS=VIDEO
0144087 1087717 0706184 0581561	CLASS=OTHER
0369326 0673355 1123987 0898231 0553058 0999132 1106659 0459709 0196280	CLASS=VIDEO
0933448 0352727 0855657 0847385 1034216 0035110 1055194	CLASS=VIDEO
0546194 0464472 0855657 0930838 1006747 0389422 0757638	CLASS=VIDEO
0141379 1090705 0905407 1009852 0041763 0809620 0291357 0162820 0042895	CLASS=GAME
0415536 0694599 0174335	CLASS=VIDEO
0415536 0472212 0715514	CLASS=VIDEO
0237284 0214274 0546194 0464472 0876453 0698110 0973088 0438139	CLASS=LOTTERY
1001592 1025301 0517582 1129496 0212657 0977270 0260530 0291357 1071079 0267839	CLASS=OTHER
0955698 1061372 0373619	CLASS=VIDEO
0628663 0008174 0579122 1045078	CLASS=OTHER
0685033 0704876 0283231 0581562 0770907 0631276	CLASS=GAME
0486841 0412662 0259826 0355664 1129496 0212657 0782702	CLASS=OTHER
0399721 0686684 0793801 1124443	CLASS=VIDEO
0497892 1017669 0846249 0437327	CLASS=NOVEL
0452202 0659936 0651381 0590916 0484948	CLASS=VIDEO | CLASS=OTHER
0958285 0382087 0260979 0634193 0161381 0512458 0554255 0276577 0291357 0650124 0440378 0029909	CLASS=VIDEO
0161381 0267839 1128794 0727344 0873441	CLASS=OTHER
0313799 1017432 0989834 0974387 0647254	CLASS=VIDEO
0690587 0546194 0464472 1102534 0486209 0295063 0546194 0464472	CLASS=VIDEO
0214274 0856139 0539793 0465543 0754615 1080915 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0686684 0329263 0690587 1096857 0449930 0977270 0346881	CLASS=VIDEO
0782054 0210246 0291357 0735756	CLASS=OTHER
0832514 0664000 0655218 0591248	CLASS=OTHER
0203951 1013621 0946324 0100530 0511315	CLASS=VIDEO
0631277 0733318 0291357 0752530 1092614 0295063 0733318 0690587	CLASS=VIDEO
0921116 1025301 0256265 1108513 0221986 0792848	CLASS=VIDEO
1123536 0986906 0836327 0068757	CLASS=VIDEO
0910802 0836971 1025301 0902547 0013120 0361819 0762000 0754503 0877481	CLASS=OTHER
0748782 1039031 1041512 0059924 0727209 0995962	CLASS=NOVEL
0172536 0930838 0424184 0085828 0162820 0042895	CLASS=GAME
0071322 0618793 0162820 0042895	CLASS=GAME
1092846 1098769 0588522 0576817	CLASS=OTHER
0590916 0718962 0678562 0313554 0162820 0042895 0424184 0085828 1055304	CLASS=GAME
0002222 0727344 0836656 0104962 0727209 0995962	CLASS=NOVEL
0588522 1025301 0539793 0857574 1045847 0085828 0762000	CLASS=TRAVEL
0588522 1025301 0382086 0050236 0573173 0448696 0106377 0003137 0986215	CLASS=OTHER
0858854 0198188 0161381 0002222 0831957 1109425	CLASS=ZIPCODE
0101749 0283124 0539793 0878246 0223927	CLASS=TRAVEL
0101749 0283124 0727209 0767303 0287572 0747462 1090956 0078253 0508977	CLASS=VIDEO
0955367 0998894 0923913 0752071 0231073 0755324 0444248 0728231 0839115 0770907 0631276	CLASS=GAME
0042665 0754262 0029909	CLASS=VIDEO
0011134 1000519 0056352 0260395 0464741 0530374 0718633	CLASS=LOTTERY
0558972 0546302 0346881 0702621 0291357 0105207 0105207	CLASS=NOVEL
0886711 0144463 0050236 0162820 0042895	CLASS=GAME
0612641 0310149 1087601 0730853	CLASS=VIDEO
0858023 0654300 0631387 0762000 0031957 0005799 0530046 0008271	CLASS=LOTTERY
0498098 0683557 0162820 0042895 1105456 0458228 0642444 0872185	CLASS=GAME
1041512 1062359 0442930 1071079 0304822 0748782 0546639 0563173 0344093	CLASS=OTHER
0052080 0519084 0427568 0291357 0686684 0329263	CLASS=VIDEO
0260530 0134434	CLASS=VIDEO
1056748 0084330 0185923 1018962 0649446	CLASS=VIDEO
1062359 0105540 0475290 0609283 0727209 0995962	CLASS=NOVEL
0694263 0162820 0781505 1062359 0029909 0394890 0388397 0727209 0995962	CLASS=NOVEL
0263574 0530374 1105456 0458228	CLASS=OTHER
0295063 1075910 0941581 0941581 0291357 0777261 0208773 0678219 1117755 0745266	CLASS=VIDEO
0638284 1123536 0291357 0610559 0138873 0638284 1123536 0291357 0690587	CLASS=VIDEO
0638284 1055086 0318374 0437671 0832514 0335034 0212657 0266806 0118426 1090580 0054679	CLASS=OTHER
0771245 0043020 0539793 0629247 0038174	CLASS=TRAVEL
0654883 0256265 0033015 0335034 0212657 0777373 0977270 0525837	CLASS=OTHER
0491936 0331671 0148654	CLASS=NOVEL
0303705 0733318 0754262 0346461 1047250 0748782 0246396	CLASS=VIDEO
0727209 0486841 0724064 1108513 0785637 0673355 1112955 0855657 0748782	CLASS=VIDEO
0727209 0995962 0718963 0225057 0678562 1044672	CLASS=NOVEL
0022300 0718963	CLASS=VIDEO
0772486 0999132 0409707 0470844 1001937	CLASS=NOVEL
0054135 0520794 0967202 0291357 1118814 0141379	CLASS=OTHER
0578107 0605336 1123536 0002223	CLASS=NOVEL
0906129 1018473	CLASS=VIDEO
0703169 0937158 0838222	CLASS=VIDEO
0458449 0031957 0571235	CLASS=OTHER
0999132 0849115 1098551 0315214 0626366	CLASS=VIDEO
0453059 1041512 0905406 0718963 0810447 0859079 1124788 0727209 0995962	CLASS=NOVEL
0905407 1009852 0041763 0809620 0172417 0884284 1073462 0705797 0930838	CLASS=VIDEO
0183470 0028912 0977270 0525837 0762966 0866618 0525356	CLASS=VIDEO
0579122 0902547 0002222	CLASS=OTHER
0078365 0855657 1065334	CLASS=VIDEO
0986906 0282422 0781505 0361819	CLASS=NOVEL
0342406 0951375 0597614	CLASS=VIDEO
0515280 0144463 0792514 0335506 0377791 0031957 0158475 0059339 0293898 1055304	CLASS=OTHER
0591028 0176442 0077806 0085828 0761765 0269091	CLASS=VIDEO
0839243 1001937	CLASS=VIDEO
0923913 0752071 0781505 1062359	CLASS=NOVEL
0471275 0836971 0159931 0800750 1078554	CLASS=OTHER
0128133 1038198 0855657 0678562 0755324 0444248 0274629 0824946	CLASS=GAME
0031957 0642444 0441517 0246396	CLASS=OTHER
0031957 0718962 0718963 0701814 1046420 0727209 0995962	CLASS=NOVEL
0031957 0718962 0161381 0398838 0664000 0694263	CLASS=TRAVEL
0031957 0718962 0557561 0318374 1081042 0003137 1077403 0694263 0129267	CLASS=TRAVEL | CLASS=OTHER
0460925 0010782 0736665 0174229	CLASS=NOVEL
1009727 0836327 0888307 0590916 0718962 0727209 0995962	CLASS=NOVEL
0302032 0769245 1065334	CLASS=VIDEO
0311327 1007426 1036754	CLASS=GAME
0248321 0275878 0539793 0950821 0097217	CLASS=TRAVEL
0698110 0153430 0608620 0884284 0291357 0961007 0331030 0610559 0138873	CLASS=VIDEO
0009665 1071079 1050903	CLASS=VIDEO
0264748 0079324 1092846 1034104	CLASS=NOVEL
0416497 1078130 0376526 0847385	CLASS=OTHER
0708439 0123481 0772486 0694263 0311088 0162820 0042895	CLASS=GAME
1046420 0678562 0642444 0449931	CLASS=VIDEO
1090956 0633719	CLASS=OTHER
0064592 0727209 0162820 0042895	CLASS=GAME
1089587	CLASS=OTHER
0641624 0759238	CLASS=OTHER
0748034 0673355 1112955 0174229 0747808 0748782 0246396	CLASS=VIDEO
1105065 0985768	CLASS=VIDEO
0977830 0999092 0183237 0926191	CLASS=VIDEO
0199532	CLASS=VIDEO
0309881	CLASS=VIDEO
0806557 0231249	CLASS=VIDEO
1068151 0855439 1041512 1059283	CLASS=OTHER
0718507	CLASS=VIDEO
0775049 1113711	CLASS=OTHER
0729914 0194326 0509847	CLASS=GAME
0312651	CLASS=OTHER
0112194 0920200 0372805 0250782	CLASS=VIDEO
0821183 0234792 0270391	CLASS=VIDEO
0822006	CLASS=OTHER
0599848	CLASS=OTHER
1129032	CLASS=VIDEO
0733318 0291357 0200384 0200384	CLASS=VIDEO
0923912 0954559 0119750 0918500 0654765	CLASS=VIDEO
0563173 0449931 0064665 0458228 0029909 0888307 0374599 0534713	CLASS=OTHER
1018473 1064033 1001484 0686684 0339875 0701712 0374600 1041512 0718962	CLASS=VIDEO
0072422 1041723 0896785 0468904 1046420 0901386	CLASS=OTHER
0950821 0097217 0539793 0954678 0860413	CLASS=TRAVEL
0950821 0097217 0295063 0291357 0733318	CLASS=VIDEO
0950821 0449931 0988596 0256265 0415536 0732276 0584524	CLASS=VIDEO
0308130 0312896 0792288 0781505 0785637 1034216 0008174 1055194 0875138	CLASS=VIDEO | CLASS=NOVEL
0057045 0574104 0605985 0470844 0727209 0995962	CLASS=NOVEL
0631387 0548737 0910574 0603905	CLASS=OTHER
0553058 0397556 0228001 0610559 0748782 0246396 1080915 0910323 0775648	CLASS=VIDEO
0857574 1045847 0918837 1071079 0557561 1046420 0344093 1055086	CLASS=OTHER
0080861 0484948 0550679 0891572 0855657 0335387	CLASS=GAME
0111981 0043020 0257956 0475289 0379464 0277245 0235368 0907155	CLASS=VIDEO
0743119 0743119	CLASS=VIDEO
0156760 0963553 0008813 0269091 0910802	CLASS=VIDEO
0727344 0696373	CLASS=VIDEO
1013621 0133063 0085828 0638284 1112246 1090580 0054679	CLASS=OTHER
0803853 0588086 0855657 0057045 0519531	CLASS=VIDEO
0700737 0499825 0834312 1092846 0401401 0609858 0517582 0690587	CLASS=VIDEO
0642444 0696505 0571235 0205698 1115719 1080915 0736121 0252531	CLASS=OTHER
1080915 1034530 1014832 0329263	CLASS=VIDEO | CLASS=GAME
0949453 0733318 0307664 0283124 0727209 0995962	CLASS=NOVEL
0668717 0806472	CLASS=VIDEO
0221986 0564213 0706059 1103806 0678562	CLASS=VIDEO
1108513 0686684 1123536 0857574	CLASS=VIDEO
0403003 0172536 0776121 0291357 0870597 0220949 0162820 0042895	CLASS=VIDEO | CLASS=GAME
0194326 0425984 0546998 1078130 0222680 0699511 0815116	CLASS=OTHER
0836656 0441517 0041297 0458228	CLASS=GAME
0677527 0718633 0605985 0525837 1129496 0212657 0960555 0977270	CLASS=OTHER
0225843 1025536 0257956 1001484 0686684	CLASS=VIDEO
0482835 0300930 0024612 0626761 0839115	CLASS=OTHER
0142544 0610559 0593913 0548738 0029589 0401268 0344093	CLASS=VIDEO
0718962 0368082 0546194 0682906 0003137 1077403 0592059 0958285	CLASS=OTHER
0592426 0718962 0733318 1123536 0642444 0449931 0733318 0329263	CLASS=VIDEO
0170218 0572256 0539793 0804322 0161381	CLASS=TRAVEL
0673018 0161381 0772486 1061372 0041763 0858022	CLASS=VIDEO
0276577 0269757 0291357 0878719 1112246	CLASS=NOVEL
0819974 1000519 0038174 0100530	CLASS=VIDEO
1065334 0147844	CLASS=OTHER
0629247 0328132 0772486 1061372 0694263	CLASS=OTHER
0920200 0105540 1078130 0678562 0033882	CLASS=GAME
1110131 0170218 0530731 0162820 0042895 0592059 0603426 0429079	CLASS=GAME
1097310 0678562 1046420 0041763 1129727 0006789	CLASS=OTHER
0804322 0161381 0539793 0360778 0918499 0965427	CLASS=TRAVEL
0741878 0448040	CLASS=OTHER
0755324 0444248 0208773 0162607 0477545	CLASS=VIDEO
0293898 0936942 0934701 0162820 0042895	CLASS=GAME
0884284 0651381 0001441 0031957 0718962 0649446 0129267	CLASS=VIDEO | CLASS=OTHER
0228001 0633719 0920200 0609283	CLASS=NOVEL
0220949 0610559 0287572 0609283	CLASS=NOVEL
0685032 0392342	CLASS=GAME
0737834 0647254 0344487	CLASS=GAME
0546194 0260530 0727209 0162820 0042895	CLASS=GAME
0647254 0077806 0038289 0792514 0144463 0410579 1034216 0035110 0225843 1075023 0214083 0649000 0910802	CLASS=VIDEO
0571235 0571235 0291357 1041512 0588522 1018473 0441517 0735687	CLASS=VIDEO
0020618 0849589 0678562 0085828 0642444 0696505	CLASS=GAME
0415536 0727209 0472212 1131312 0695071 0210246 0642444 0673355 0193543	CLASS=VIDEO
0648414 0275878 0790345 0446451	CLASS=VIDEO
0563302 1038198 0029909	CLASS=NOVEL
0415895 0736121 0470181 0444946	CLASS=VIDEO
0639760 0170218 0631387 0530374 0718633	CLASS=LOTTERY
0385750 0283124 0539793 0825705 0119423	CLASS=TRAVEL
0335033 0050236 0918499 0989834 0875623 0930838	CLASS=VIDEO
0486841 0214274 0785637 0910802	CLASS=VIDEO
0487736 0069515 0069619	CLASS=VIDEO
0770907 1087601 0369326 0433308	CLASS=VIDEO
1001484 0569426 0589287 0718962 0309374 0638284 1012693 0197834 1055304	CLASS=VIDEO
0653835 0172536 0781505 0448696 1044672 0162820 0042895 0196280 0149117 0727209 0995962	CLASS=NOVEL
1122542 0937637	CLASS=OTHER
0711085 0695071 0584524 0512458 0718963 0483346 0781505 0646805	CLASS=VIDEO
0074661 0050236 0610559 0138873 0753687 0123481 0772486 0021215 0561134	CLASS=VIDEO
0161381 0140695 0085828 0828628	CLASS=TRAVEL
0866618 1079654 0866618 0809167 0642444 0449931	CLASS=VIDEO
0690587 0706287 0295063 0291357 0570968 0844130	CLASS=VIDEO
0624210 1041512 0241919 0005799	CLASS=NOVEL
0214274 0856139 0539793 0931307 0266172 0726054 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0174911 0174911 0163822 0335034 0212657 0698342	CLASS=OTHER
0858631 0332580 0931307	CLASS=OTHER
0295401 0222565 0312896 0978834 0329263	CLASS=GAME
1074022 1062359	CLASS=VIDEO
0429281 0868845 0510856 0203951	CLASS=OTHER
0329263 0219750 0021215 0828628 0525837 0699511 0837183	CLASS=VIDEO
0590916 0546998 0174335 0704876 0955698 0925859 0925859	CLASS=VIDEO
0461253 0020618 0162820 0042895	CLASS=GAME
0002222 0649767 0174229 0623444 0642444 0673355 0372690	CLASS=OTHER
0588522 1025301 0087942 0750919	CLASS=OTHER
0858854 0289950	CLASS=NOVEL
1044672 0612640 1031005 0922230 0828628 0727209 0995962	CLASS=NOVEL
0746161 0568179 0733318 0642444 0449931 1004338 0823321 1055304	CLASS=VIDEO
0706287 0558972 0888307 0657760 1013621 0295063 1098550	CLASS=OTHER
0788313 0338740 0291357 0925859	CLASS=OTHER
0624792 0738062 0239598	CLASS=NOVEL
0483592 0381877 0882364	CLASS=VIDEO
0898231 1118814 0934701 0291357 0694263 0129267	CLASS=OTHER
0702621 0717416 0717416 0057045 0303705 0744063 0295063 1062359 0330027 0862926	CLASS=VIDEO
0040630 0283124 0256265 0021215 0828628 0269091	CLASS=VIDEO
0255587 1078554 0631387 0762000 0910574 0603905	CLASS=LOTTERY
1041512 0144087 0539793 0594154 0754615	CLASS=TRAVEL
1041512 1041512 1021914 0530730 0424184 0085828 1055304	CLASS=GAME
0557561 0225057 0293562 0678562	CLASS=NOVEL
1072241 0546302 0399721 0686684 0727209 0162820 0042895	CLASS=GAME
1062359 0988380 0316471 0785637 0910802	CLASS=VIDEO
0765595 0836327 0129155 1072976 0291357 1015995 1038198	CLASS=OTHER
0295063 0733318 0717416 0717416	CLASS=VIDEO
0295063 1096857 0943770 0427568 0804522 0517582 0098826	CLASS=VIDEO
0638284 0891452 0743351 0377891 0727209 0995962	CLASS=NOVEL
0771245 0040402 0706184 0283234 0888307 0479741 0610559 0727209 0995962	CLASS=NOVEL
0654883 0999132 0517343 1080915 1117219 0620661 0297034 0269758 0309374	CLASS=OTHER
0491936 0923912 0539793 0921116 0654765	CLASS=TRAVEL
0612180 0282422 0041297 0458228	CLASS=GAME
0281358 0361819 0398838 1078130 0003137 1077403	CLASS=TRAVEL
0846135 1091164 0072887 0979762 0727209 0995962	CLASS=NOVEL
0079324 1045078 0831957 0387462 1109425 0730853	CLASS=ZIPCODE
0203267 0777261 0208773 0291357 0329263	CLASS=VIDEO
0727209 1108513 0279072 0543306 0244216 0267839	CLASS=OTHER
0727209 0002222	CLASS=OTHER
0727209 0996884 0817893 0896559	CLASS=GAME
0439933 0356637 1081042 0362954 0727209 0995962	CLASS=NOVEL
0772486 0009291 0861303 0774743 0491936	CLASS=VIDEO
0845794 0762966 0535301 1037177 0763842	CLASS=OTHER
0225057 0190969 0499825 0263457 1023598	CLASS=VIDEO
0730519 0624792 0421636	CLASS=NOVEL
0051615 0313799	CLASS=VIDEO
0458449 1005528 1062359 0026849	CLASS=NOVEL
0576480 1000290 0312896 0266806 0582819	CLASS=OTHER
0479741 0329263	CLASS=VIDEO
0191882 1064033 0291357 0737465 1017432 0376950	CLASS=VIDEO
0381877 0628063 0472565	CLASS=OTHER
0517582 0905533 0727209 0995962 1007426 0624210	CLASS=NOVEL
0986906 0429979 0866618 0283579	CLASS=VIDEO
0374600 1092846	CLASS=OTHER
0335034 0212657 0054679 0586202 0196279 0184468 0982468	CLASS=OTHER
0890903 0686684 0888307 0241068 1091164 0501843 0505643 0291357 0777261 0208773 0836327 0068757	CLASS=NOVEL
0591028 0011134 0303705 0660606 0949328	CLASS=VIDEO
0591028 0845679 0781505	CLASS=OTHER
0594154 0754615 0539793 0804322 0161381	CLASS=TRAVEL
0031957 0718962 0649767 0267839 0398838 1078130 0664000 0267839 0694263	CLASS=TRAVEL
0031957 0718962 0098486 1080915 0429080 0957501 0335034 0212657 0698342	CLASS=OTHER
1009727 0068757 0628566	CLASS=NOVEL
1009727 0836327 0781505 0161381 0483592 0018546 0816894	CLASS=NOVEL
0302032 0878719 0701712	CLASS=VIDEO
0300930 0930838 1001484 0267839	CLASS=OTHER
0088872 0295063 0363217 0397556 0530374 0718633	CLASS=OTHER
0123481 0460925 0712981 1039031 0727209 0995962	CLASS=NOVEL
0077244 1128919 0100530 0315214	CLASS=OTHER
0592769	CLASS=OTHER
1020336 0247630 0762000 0501843 0891572 1013621 0539793 0374599 0427568 0346881	CLASS=TRAVEL
0597211 0568179 0610559 0138873 0565150 0718962 0398910 0592059 0958285	CLASS=OTHER
0386891 0172417 0085828 0855657 0847385	CLASS=OTHER
0612481	CLASS=OTHER
0804944 1062359 0925859 1112834	CLASS=VIDEO
0201715 0129267 0996884 0129267 0781505 0654300	CLASS=VIDEO
0255988	CLASS=VIDEO
0233613	CLASS=OTHER
0380691 0140696 0918499 1017432 0427568	CLASS=VIDEO
0095080	CLASS=OTHER
0010530	CLASS=OTHER
0654038 0424184 0085828 0162820 0042895 0592059 0603426 0429079	CLASS=GAME
0598706 0412518	CLASS=VIDEO
1068151 0429863 0706287 0162820 0042895 0557004 0468333	CLASS=GAME
0794357 0727209 0162820 0042895 1071079 0557561 1021452 0440933	CLASS=GAME
0190138	CLASS=VIDEO
0361218 0706287 0374599 1040693 0718962 0878719	CLASS=OTHER
0596500 0728423 0782691 1105065 0700737 0499825 0834312	CLASS=VIDEO
0780326	CLASS=OTHER
0519407 0125012 0478926 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0000329 0956322 0223562	CLASS=OTHER
0358945 0714985	CLASS=VIDEO
0848451	CLASS=OTHER
0733318 1045079 0733318 0346881	CLASS=VIDEO
0733318 0888307 0517458 0501843 0281590 0737465 0584067	CLASS=VIDEO
1018473 1064033 0920200 0609283 0019581 0736121 0252531	CLASS=OTHER
0828750 0002222	CLASS=NOVEL
0654300 1122542 0986215 0361819 0762000 0754503 0877481	CLASS=OTHER
0950821 0097217 0539793 0591028 0878719 0138873	CLASS=TRAVEL
0329033 0067637 0582819 0597211 0568179 0748782 0246396 1110131 0257478	CLASS=VIDEO
0468904 0578321 0210246	CLASS=VIDEO
0546639 0087267 0678562 1126758 0424184 0329263 0728231 0839115 1054331 0223805	CLASS=OTHER
0631387 0762000 0694263 0129267 0855657 0748782	CLASS=LOTTERY
0857574 0318374 1034530 1034530 0082020 0295063 0603904	CLASS=VIDEO
0080861 0484948 0933448 0352727 0291357 0642444 0449931	CLASS=VIDEO
0371451 0781262 0781505 1023598	CLASS=GAME
1014832 0612638 0539793 1108512 1023598	CLASS=TRAVEL
0020133 0327907 0006789	CLASS=OTHER
0156760 0963553 0785637 0910802	CLASS=VIDEO
0501505 1014832 0612638 0539793 1062596 1028829 0002222	CLASS=TRAVEL
0855657 0464472 0036757 0761203 0344093 0386891	CLASS=LOTTERY
0855657 1090580 0085828 1080915 0509847 0593116 0118175 0553058 0387202 0694263	CLASS=OTHER
1040473 0733318 1123536 0256265 0825705 0291357 0033554 0292003	CLASS=VIDEO
1040473 0295063 1096857 0431804 0888307 0999132 0863141	CLASS=VIDEO
0869266 0646805 0740310 1124788 1046420	CLASS=NOVEL
0826184 0718962 0610559 0138873 0753687 0448696 0106377 0910802	CLASS=VIDEO
0642444 0814520 0136142 0752313 0642444 0872185	CLASS=OTHER
0612638 0918837 0564210 0727209 0995962	CLASS=NOVEL
0390680 0092620 0040629 0706287 1129496 0212657 0162820 0042895	CLASS=GAME
0463453 0832933 0142442 0077243 0463453 0085828 0174229 0362364 0736121 0252531	CLASS=OTHER
1108513 0851713 0905407 0309374 0578321 0129370	CLASS=VIDEO
